split,row_index,source_index,label,clean_exit,clean_blackbox_pred,clean_blackbox_conf,clean_observed_cost,clean_matmul_proxy,clean_final_pred,clean_final_conf
attack_pool,268,9766,1,2,1,0.9210371971130371,0.2655365765094757,4629216.0,1,0.9997621178627014
attack_pool,269,5579,1,1,1,0.5208547115325928,0.11009829491376877,1919392.0,1,0.9997071623802185
attack_pool,270,1978,8,2,8,0.7172882556915283,0.2655365765094757,4629216.0,8,0.9818519353866577
attack_pool,271,2495,2,2,2,0.8692865371704102,0.2655365765094757,4629216.0,2,0.9913632869720459
attack_pool,272,440,0,3,0,0.9278789162635803,0.42099320888519287,7339360.0,0,0.996211051940918
attack_pool,273,3697,9,2,9,0.9625422954559326,0.2655365765094757,4629216.0,9,0.9998434782028198
attack_pool,274,5455,9,3,9,0.8603528738021851,0.42099320888519287,7339360.0,9,0.8816251754760742
attack_pool,275,9558,9,2,9,0.947097659111023,0.2655365765094757,4629216.0,9,0.9998577833175659
attack_pool,276,6527,0,3,0,0.981819748878479,0.42099320888519287,7339360.0,0,0.9992690682411194
attack_pool,277,7905,0,3,0,0.8957756161689758,0.42099320888519287,7339360.0,0,0.9714102149009705
attack_pool,278,9345,4,4,4,0.8114608526229858,0.8095980882644653,14114080.0,4,0.7247531414031982
attack_pool,279,7219,8,2,8,0.8593477606773376,0.2655365765094757,4629216.0,8,0.9988803267478943
attack_pool,280,9625,0,3,0,0.8716373443603516,0.42099320888519287,7339360.0,0,0.9700700640678406
attack_pool,281,2988,0,4,0,0.9851580262184143,0.8095980882644653,14114080.0,0,0.9908615350723267
attack_pool,282,612,6,4,6,0.8303340077400208,0.8095980882644653,14114080.0,6,0.8492140769958496
attack_pool,283,8076,9,2,9,0.7730246186256409,0.2655365765094757,4629216.0,9,0.9994283318519592
attack_pool,284,4865,9,2,9,0.9172024726867676,0.2655365765094757,4629216.0,9,0.9998220801353455
attack_pool,285,5536,2,2,2,0.8475522994995117,0.2655365765094757,4629216.0,2,0.9835337996482849
attack_pool,286,9175,9,2,9,0.9372290968894958,0.2655365765094757,4629216.0,9,0.9975372552871704
attack_pool,287,1815,1,1,1,0.5540484189987183,0.11009829491376877,1919392.0,1,0.9996974468231201
attack_pool,288,4461,8,2,8,0.9472800493240356,0.2655365765094757,4629216.0,8,0.9996895790100098
attack_pool,289,9312,9,2,9,0.9486213326454163,0.2655365765094757,4629216.0,9,0.9993829727172852
attack_pool,290,826,7,2,7,0.900973916053772,0.2655365765094757,4629216.0,7,0.9702141284942627
attack_pool,291,8368,1,1,1,0.5288504958152771,0.11009829491376877,1919392.0,1,0.9997250437736511
attack_pool,292,9282,2,2,2,0.8373067378997803,0.2655365765094757,4629216.0,2,0.9882607460021973
attack_pool,293,3927,8,2,8,0.8884407877922058,0.2655365765094757,4629216.0,8,0.997075080871582
attack_pool,294,4010,7,2,7,0.945046067237854,0.2655365765094757,4629216.0,7,0.9962220191955566
attack_pool,295,9725,6,3,6,0.9150422811508179,0.42099320888519287,7339360.0,6,0.9922352433204651
attack_pool,296,7485,5,2,5,0.8775536417961121,0.2655365765094757,4629216.0,5,0.9975510239601135
attack_pool,297,2793,3,3,3,0.9778714776039124,0.42099320888519287,7339360.0,3,0.989939272403717
attack_pool,298,3197,5,2,5,0.918465793132782,0.2655365765094757,4629216.0,5,0.9953913688659668
attack_pool,299,6279,5,4,5,0.9679462909698486,0.8095980882644653,14114080.0,5,0.9872534871101379
attack_pool,300,8369,8,2,8,0.8208621144294739,0.2655365765094757,4629216.0,8,0.9985999464988708
attack_pool,301,1156,3,3,3,0.9696337580680847,0.42099320888519287,7339360.0,3,0.9777951240539551
attack_pool,302,6954,5,2,5,0.724617600440979,0.2655365765094757,4629216.0,5,0.9957420229911804
attack_pool,303,4408,3,3,3,0.8465789556503296,0.42099320888519287,7339360.0,3,0.7952411770820618
attack_pool,304,9019,4,3,4,0.9822306036949158,0.42099320888519287,7339360.0,4,0.9942783117294312
attack_pool,305,7775,8,2,8,0.7128884196281433,0.2655365765094757,4629216.0,8,0.9998145699501038
attack_pool,306,6722,5,2,5,0.9566942453384399,0.2655365765094757,4629216.0,5,0.995804488658905
attack_pool,307,8824,7,2,7,0.9623529314994812,0.2655365765094757,4629216.0,7,0.9965415596961975
attack_pool,308,2468,1,1,1,0.5943045020103455,0.11009829491376877,1919392.0,1,0.9996887445449829
attack_pool,309,7441,4,3,4,0.8066849708557129,0.42099320888519287,7339360.0,4,0.5193654894828796
attack_pool,310,2766,4,3,4,0.9605607986450195,0.42099320888519287,7339360.0,4,0.9897475242614746
attack_pool,311,5300,1,1,1,0.5375974774360657,0.11009829491376877,1919392.0,1,0.9995717406272888
attack_pool,312,9060,4,3,4,0.8865284323692322,0.42099320888519287,7339360.0,4,0.9094722270965576
attack_pool,313,7681,3,4,3,0.962141752243042,0.8095980882644653,14114080.0,3,0.9467830657958984
attack_pool,314,1366,8,3,8,0.9805976748466492,0.42099320888519287,7339360.0,8,0.9993866682052612
attack_pool,315,656,0,4,0,0.9775360226631165,0.8095980882644653,14114080.0,0,0.9880983233451843
attack_pool,316,883,9,2,9,0.9311720728874207,0.2655365765094757,4629216.0,9,0.9999270439147949
attack_pool,317,6976,5,2,5,0.9521122574806213,0.2655365765094757,4629216.0,5,0.999428927898407
attack_pool,318,5108,6,4,6,0.8049235343933105,0.8095980882644653,14114080.0,6,0.8438038229942322
attack_pool,319,1797,5,4,5,0.9730674028396606,0.8095980882644653,14114080.0,5,0.9877222776412964
attack_pool,320,7785,7,2,7,0.9310813546180725,0.2655365765094757,4629216.0,7,0.9836198091506958
attack_pool,321,5222,4,3,4,0.9067056775093079,0.42099320888519287,7339360.0,4,0.9216993451118469
attack_pool,322,1554,9,2,9,0.8666444420814514,0.2655365765094757,4629216.0,9,0.9987618923187256
attack_pool,323,1370,4,4,4,0.9459226131439209,0.8095980882644653,14114080.0,4,0.9639955163002014
attack_pool,324,3210,7,2,7,0.9810110926628113,0.2655365765094757,4629216.0,7,0.9982094764709473
attack_pool,325,2377,7,2,7,0.9524405598640442,0.2655365765094757,4629216.0,7,0.9873315691947937
attack_pool,326,3157,4,3,4,0.9587169289588928,0.42099320888519287,7339360.0,4,0.9878367781639099
attack_pool,327,366,3,3,3,0.9623908996582031,0.42099320888519287,7339360.0,3,0.9832319021224976
attack_pool,328,4571,4,3,4,0.8391201496124268,0.42099320888519287,7339360.0,4,0.9392411708831787
attack_pool,329,6229,2,2,2,0.8672995567321777,0.2655365765094757,4629216.0,2,0.9417189955711365
attack_pool,330,2317,7,2,7,0.968802273273468,0.2655365765094757,4629216.0,7,0.991693913936615
attack_pool,331,99,2,2,2,0.8300230503082275,0.2655365765094757,4629216.0,2,0.9806047677993774
attack_pool,332,7324,5,3,5,0.9875563979148865,0.42099320888519287,7339360.0,5,0.9989449381828308
attack_pool,333,6313,2,3,2,0.9562945365905762,0.42099320888519287,7339360.0,2,0.9743435382843018
attack_pool,334,428,9,2,9,0.8201387524604797,0.2655365765094757,4629216.0,9,0.979207456111908
attack_pool,335,4667,3,3,3,0.8776403069496155,0.42099320888519287,7339360.0,3,0.9718125462532043
attack_pool,336,7627,6,4,6,0.8324593305587769,0.8095980882644653,14114080.0,6,0.9136375784873962
attack_pool,337,2945,7,2,7,0.9383223056793213,0.2655365765094757,4629216.0,7,0.9958615899085999
attack_pool,338,5224,1,1,1,0.5883903503417969,0.11009829491376877,1919392.0,1,0.9992228746414185
attack_pool,339,5869,7,2,7,0.9491086006164551,0.2655365765094757,4629216.0,7,0.9894176125526428
attack_pool,340,3509,4,4,4,0.9122036099433899,0.8095980882644653,14114080.0,4,0.8307079076766968
attack_pool,341,4126,1,2,1,0.9378828406333923,0.2655365765094757,4629216.0,1,0.9978542923927307
attack_pool,342,8207,2,3,2,0.9366446137428284,0.42099320888519287,7339360.0,2,0.9848514199256897
attack_pool,343,9425,4,4,4,0.7963539958000183,0.8095980882644653,14114080.0,4,0.6595628261566162
attack_pool,344,8755,0,3,0,0.9276283383369446,0.42099320888519287,7339360.0,0,0.9819627404212952
attack_pool,345,8240,5,2,5,0.8306834101676941,0.2655365765094757,4629216.0,5,0.9992886781692505
attack_pool,346,6569,9,3,9,0.9083739519119263,0.42099320888519287,7339360.0,9,0.9131780862808228
attack_pool,347,1535,1,1,1,0.5116406679153442,0.11009829491376877,1919392.0,1,0.9995617270469666
attack_pool,348,7304,4,3,4,0.9862269759178162,0.42099320888519287,7339360.0,4,0.9960566759109497
attack_pool,349,8037,9,2,9,0.7440685629844666,0.2655365765094757,4629216.0,9,0.9997091889381409
attack_pool,350,1908,7,2,7,0.9294608235359192,0.2655365765094757,4629216.0,7,0.9917335510253906
attack_pool,351,3484,0,4,0,0.9018891453742981,0.8095980882644653,14114080.0,0,0.9547305107116699
attack_pool,352,7351,8,3,8,0.9301443099975586,0.42099320888519287,7339360.0,8,0.9918816685676575
attack_pool,353,8028,5,4,5,0.9572667479515076,0.8095980882644653,14114080.0,5,0.981077253818512
attack_pool,354,6315,8,3,8,0.8668037056922913,0.42099320888519287,7339360.0,8,0.9894911050796509
attack_pool,355,30,8,2,8,0.9891282916069031,0.2655365765094757,4629216.0,8,0.9999033212661743
attack_pool,356,9439,9,2,9,0.8461605310440063,0.2655365765094757,4629216.0,9,0.9876760244369507
attack_pool,357,2054,7,2,7,0.9793212413787842,0.2655365765094757,4629216.0,7,0.9973065853118896
attack_pool,358,5563,5,3,5,0.8558598756790161,0.42099320888519287,7339360.0,5,0.9517731666564941
attack_pool,359,2729,1,1,1,0.5202099680900574,0.11009829491376877,1919392.0,1,0.9995306730270386
attack_pool,360,8172,5,1,5,0.5322837233543396,0.11009829491376877,1919392.0,5,0.9920451641082764
attack_pool,361,2860,3,4,3,0.9122182726860046,0.8095980882644653,14114080.0,3,0.9212063550949097
attack_pool,362,6462,2,2,2,0.797595202922821,0.2655365765094757,4629216.0,2,0.9853484034538269
attack_pool,363,470,9,2,9,0.9272176623344421,0.2655365765094757,4629216.0,9,0.9848741888999939
attack_pool,364,8210,8,2,8,0.8703886270523071,0.2655365765094757,4629216.0,8,0.9978024363517761
attack_pool,365,7567,1,2,1,0.9027868509292603,0.2655365765094757,4629216.0,1,0.9995489716529846
attack_pool,366,3354,8,2,8,0.8442320823669434,0.2655365765094757,4629216.0,8,0.9839330911636353
attack_pool,367,4549,9,4,9,0.808526337146759,0.8095980882644653,14114080.0,9,0.8103649616241455
attack_pool,368,9962,6,4,6,0.8460636138916016,0.8095980882644653,14114080.0,6,0.871606707572937
attack_pool,369,5021,2,2,2,0.7129336595535278,0.2655365765094757,4629216.0,2,0.9839476346969604
attack_pool,370,9166,2,3,2,0.930294930934906,0.42099320888519287,7339360.0,2,0.9326521158218384
attack_pool,371,3091,8,2,8,0.9500467777252197,0.2655365765094757,4629216.0,8,0.999764621257782
attack_pool,372,1880,1,1,1,0.5815885066986084,0.11009829491376877,1919392.0,1,0.9996570348739624
attack_pool,373,5018,3,3,3,0.915002167224884,0.42099320888519287,7339360.0,3,0.9543964862823486
attack_pool,374,4191,9,3,9,0.9786983132362366,0.42099320888519287,7339360.0,9,0.9983749389648438
attack_pool,375,2032,3,3,3,0.9321597218513489,0.42099320888519287,7339360.0,3,0.9629212617874146
attack_pool,376,1762,5,2,5,0.9088932871818542,0.2655365765094757,4629216.0,5,0.9982650876045227
attack_pool,377,4843,5,2,5,0.956092357635498,0.2655365765094757,4629216.0,5,0.9993195533752441
attack_pool,378,5712,8,2,8,0.9652608633041382,0.2655365765094757,4629216.0,8,0.9998243451118469
attack_pool,379,8067,0,3,0,0.9260856509208679,0.42099320888519287,7339360.0,0,0.990574061870575
attack_pool,380,3645,5,1,5,0.5125318169593811,0.11009829491376877,1919392.0,5,0.9993492960929871
attack_pool,381,1493,3,3,3,0.8048146367073059,0.42099320888519287,7339360.0,3,0.6304322481155396
attack_pool,382,5058,0,3,0,0.9891275763511658,0.42099320888519287,7339360.0,0,0.9995280504226685
attack_pool,383,5210,7,2,7,0.7839642763137817,0.2655365765094757,4629216.0,7,0.5133641958236694
attack_pool,384,4695,3,3,3,0.9291658997535706,0.42099320888519287,7339360.0,3,0.9773654937744141
attack_pool,385,7394,3,3,3,0.8927549123764038,0.42099320888519287,7339360.0,3,0.9681107401847839
attack_pool,386,537,9,2,9,0.9019971489906311,0.2655365765094757,4629216.0,9,0.9999302625656128
attack_pool,387,3695,5,3,5,0.9460640549659729,0.42099320888519287,7339360.0,5,0.9720337986946106
attack_pool,388,9564,1,2,1,0.7148424983024597,0.2655365765094757,4629216.0,1,0.9998050332069397
attack_pool,389,5969,6,3,6,0.8544413447380066,0.42099320888519287,7339360.0,6,0.9688493013381958
attack_pool,390,1605,1,1,1,0.5793101191520691,0.11009829491376877,1919392.0,1,0.9997254014015198
attack_pool,391,5541,1,1,1,0.5257489085197449,0.11009829491376877,1919392.0,1,0.9994745850563049
attack_pool,392,2340,9,2,9,0.9606435894966125,0.2655365765094757,4629216.0,9,0.9999438524246216
attack_pool,393,8883,7,2,7,0.9795850515365601,0.2655365765094757,4629216.0,7,0.9988356232643127
attack_pool,394,5303,7,2,7,0.9529389142990112,0.2655365765094757,4629216.0,7,0.9990133047103882
attack_pool,395,3111,7,3,7,0.8965206146240234,0.42099320888519287,7339360.0,7,0.8875742554664612
attack_pool,396,4330,7,3,7,0.9028290510177612,0.42099320888519287,7339360.0,7,0.952518880367279
attack_pool,397,8993,4,3,4,0.8448532819747925,0.42099320888519287,7339360.0,4,0.9728719592094421
attack_pool,398,7477,1,1,1,0.5677279829978943,0.11009829491376877,1919392.0,1,0.999727189540863
attack_pool,399,8046,9,2,9,0.9449072480201721,0.2655365765094757,4629216.0,9,0.999873161315918
attack_pool,400,7422,5,2,5,0.9233857989311218,0.2655365765094757,4629216.0,5,0.9981763362884521
attack_pool,401,1693,8,2,8,0.7414869666099548,0.2655365765094757,4629216.0,8,0.9956552982330322
attack_pool,402,3514,5,2,5,0.8916128873825073,0.2655365765094757,4629216.0,5,0.9965400695800781
attack_pool,403,6666,7,2,7,0.8184627294540405,0.2655365765094757,4629216.0,7,0.9391607046127319
attack_pool,404,306,2,2,2,0.8270738124847412,0.2655365765094757,4629216.0,2,0.9721693396568298
attack_pool,405,895,5,2,5,0.9094284176826477,0.2655365765094757,4629216.0,5,0.9995318651199341
attack_pool,406,8509,2,2,2,0.729549765586853,0.2655365765094757,4629216.0,2,0.9826381802558899
attack_pool,407,614,2,2,2,0.8822547793388367,0.2655365765094757,4629216.0,2,0.9982581734657288
attack_pool,408,5879,7,2,7,0.981717586517334,0.2655365765094757,4629216.0,7,0.9987038373947144
attack_pool,409,5702,3,3,3,0.9163866639137268,0.42099320888519287,7339360.0,3,0.9800748825073242
attack_pool,410,4345,4,3,4,0.9498826265335083,0.42099320888519287,7339360.0,4,0.9821033477783203
attack_pool,411,7508,9,2,9,0.9216884970664978,0.2655365765094757,4629216.0,9,0.999455988407135
attack_pool,412,9723,2,3,2,0.9814249277114868,0.42099320888519287,7339360.0,2,0.9909045100212097
attack_pool,413,8680,8,2,8,0.920616626739502,0.2655365765094757,4629216.0,8,0.9994256496429443
attack_pool,414,7579,5,3,5,0.9081356525421143,0.42099320888519287,7339360.0,5,0.9983527660369873
attack_pool,415,9761,9,2,9,0.8705152869224548,0.2655365765094757,4629216.0,9,0.999121367931366
attack_pool,416,7432,4,4,4,0.9083942770957947,0.8095980882644653,14114080.0,4,0.9024292826652527
attack_pool,417,944,7,2,7,0.9525312185287476,0.2655365765094757,4629216.0,7,0.9865917563438416
attack_pool,418,4120,9,2,9,0.9668290615081787,0.2655365765094757,4629216.0,9,0.9997212290763855
attack_pool,419,4680,7,2,7,0.9861542582511902,0.2655365765094757,4629216.0,7,0.9990891218185425
attack_pool,420,435,4,3,4,0.8302645087242126,0.42099320888519287,7339360.0,4,0.9283825755119324
attack_pool,421,7467,2,2,2,0.7762659192085266,0.2655365765094757,4629216.0,2,0.9707075357437134
attack_pool,422,1264,8,2,8,0.7570626735687256,0.2655365765094757,4629216.0,8,0.9953187108039856
attack_pool,423,4900,8,2,8,0.9445115923881531,0.2655365765094757,4629216.0,8,0.9988149404525757
attack_pool,424,6787,6,3,6,0.8326368927955627,0.42099320888519287,7339360.0,6,0.9416000843048096
attack_pool,425,6089,2,3,2,0.857719898223877,0.42099320888519287,7339360.0,2,0.9604619145393372
attack_pool,426,9065,1,1,1,0.5970145463943481,0.11009829491376877,1919392.0,1,0.9993351101875305
attack_pool,427,3923,8,2,8,0.8057048320770264,0.2655365765094757,4629216.0,8,0.9992807507514954
attack_pool,428,1170,7,2,7,0.8673309087753296,0.2655365765094757,4629216.0,7,0.9845513701438904
attack_pool,429,3893,5,2,5,0.9017223119735718,0.2655365765094757,4629216.0,5,0.9943909049034119
attack_pool,430,2401,9,2,9,0.7623870968818665,0.2655365765094757,4629216.0,9,0.975702702999115
attack_pool,431,8248,9,2,9,0.9148159623146057,0.2655365765094757,4629216.0,9,0.9973222613334656
attack_pool,432,4944,1,1,1,0.5795429944992065,0.11009829491376877,1919392.0,1,0.9995461106300354
attack_pool,433,2463,1,2,1,0.9921722412109375,0.2655365765094757,4629216.0,1,0.9991785883903503
attack_pool,434,5306,9,2,9,0.9422367215156555,0.2655365765094757,4629216.0,9,0.9998743534088135
attack_pool,435,3992,8,2,8,0.9247312545776367,0.2655365765094757,4629216.0,8,0.9991175532341003
attack_pool,436,5357,7,2,7,0.9509292244911194,0.2655365765094757,4629216.0,7,0.9732312560081482
attack_pool,437,2493,5,1,5,0.507401704788208,0.11009829491376877,1919392.0,5,0.9915189146995544
attack_pool,438,4418,4,3,4,0.9528918266296387,0.42099320888519287,7339360.0,4,0.9792003631591797
attack_pool,439,5741,3,4,3,0.8966497182846069,0.8095980882644653,14114080.0,3,0.9127897620201111
attack_pool,440,2036,1,1,1,0.5992788672447205,0.11009829491376877,1919392.0,1,0.9993970394134521
attack_pool,441,9596,8,3,8,0.9674965143203735,0.42099320888519287,7339360.0,8,0.9988288283348083
attack_pool,442,7388,2,2,2,0.7713054418563843,0.2655365765094757,4629216.0,2,0.9964972138404846
attack_pool,443,6881,2,3,2,0.8680863380432129,0.42099320888519287,7339360.0,2,0.9667429327964783
attack_pool,444,6268,7,2,7,0.8402494788169861,0.2655365765094757,4629216.0,7,0.8830558657646179
attack_pool,445,9336,9,3,9,0.9823275804519653,0.42099320888519287,7339360.0,9,0.9951463341712952
attack_pool,446,2575,2,2,2,0.8703681230545044,0.2655365765094757,4629216.0,2,0.9899346232414246
attack_pool,447,765,6,3,6,0.79824298620224,0.42099320888519287,7339360.0,6,0.7322191596031189
attack_pool,448,3548,6,4,6,0.7998092174530029,0.8095980882644653,14114080.0,6,0.8710606694221497
attack_pool,449,3285,7,2,7,0.9848735332489014,0.2655365765094757,4629216.0,7,0.9971300959587097
attack_pool,450,2421,4,3,4,0.8486301302909851,0.42099320888519287,7339360.0,4,0.987302303314209
attack_pool,451,505,8,2,8,0.9090436100959778,0.2655365765094757,4629216.0,8,0.9997302889823914
attack_pool,452,4915,3,2,3,0.7162594795227051,0.2655365765094757,4629216.0,3,0.9700685739517212
attack_pool,453,6227,8,3,8,0.9504323601722717,0.42099320888519287,7339360.0,8,0.9949953556060791
attack_pool,454,5358,4,3,4,0.9339722394943237,0.42099320888519287,7339360.0,4,0.9881917834281921
attack_pool,455,224,7,2,7,0.9542426466941833,0.2655365765094757,4629216.0,7,0.9982975125312805
attack_pool,456,8485,4,4,4,0.8687111735343933,0.8095980882644653,14114080.0,4,0.9066413044929504
attack_pool,457,9592,2,2,2,0.7527720332145691,0.2655365765094757,4629216.0,2,0.8798595070838928
attack_pool,458,9857,3,3,3,0.9383392930030823,0.42099320888519287,7339360.0,3,0.9295758605003357
attack_pool,459,6714,0,3,0,0.9405485987663269,0.42099320888519287,7339360.0,0,0.9955105781555176
attack_pool,460,6073,5,2,5,0.9113367795944214,0.2655365765094757,4629216.0,5,0.8351050615310669
attack_pool,461,871,3,4,3,0.9794653058052063,0.8095980882644653,14114080.0,3,0.9726154804229736
attack_pool,462,5751,2,2,2,0.9054151773452759,0.2655365765094757,4629216.0,2,0.9989408850669861
attack_pool,463,7147,8,2,8,0.7871553897857666,0.2655365765094757,4629216.0,8,0.9986966252326965
attack_pool,464,9412,9,2,9,0.8575528860092163,0.2655365765094757,4629216.0,9,0.9941350817680359
attack_pool,465,5684,9,2,9,0.9473265409469604,0.2655365765094757,4629216.0,9,0.9996132254600525
attack_pool,466,3995,4,3,4,0.9722836017608643,0.42099320888519287,7339360.0,4,0.9929211735725403
attack_pool,467,3584,4,3,4,0.8464544415473938,0.42099320888519287,7339360.0,4,0.8268684148788452
attack_pool,468,4327,0,4,0,0.8569430112838745,0.8095980882644653,14114080.0,0,0.8040663003921509
attack_pool,469,8068,9,2,9,0.9003873467445374,0.2655365765094757,4629216.0,9,0.9996445178985596
attack_pool,470,2145,6,4,6,0.9048022627830505,0.8095980882644653,14114080.0,6,0.9461051225662231
attack_pool,471,5366,8,3,8,0.9387578964233398,0.42099320888519287,7339360.0,8,0.9988338351249695
attack_pool,472,1136,4,3,4,0.9919818043708801,0.42099320888519287,7339360.0,4,0.9941588640213013
attack_pool,473,3709,8,2,8,0.725614070892334,0.2655365765094757,4629216.0,8,0.9974353909492493
attack_pool,474,6401,1,1,1,0.5011517405509949,0.11009829491376877,1919392.0,1,0.9993811845779419
attack_pool,475,5379,0,2,0,0.7123790383338928,0.2655365765094757,4629216.0,0,0.9985690116882324
attack_pool,476,7361,3,4,3,0.8930142521858215,0.8095980882644653,14114080.0,3,0.918125331401825
attack_pool,477,489,0,3,0,0.9823473691940308,0.42099320888519287,7339360.0,0,0.9996089339256287
attack_pool,478,7166,9,2,9,0.7917420864105225,0.2655365765094757,4629216.0,9,0.9991304278373718
attack_pool,479,6742,0,4,0,0.9241756200790405,0.8095980882644653,14114080.0,0,0.9218652844429016
attack_pool,480,4783,5,2,5,0.7418880462646484,0.2655365765094757,4629216.0,5,0.9987217783927917
attack_pool,481,6196,2,2,2,0.7920758128166199,0.2655365765094757,4629216.0,2,0.964191198348999
attack_pool,482,1189,8,2,8,0.9075713157653809,0.2655365765094757,4629216.0,8,0.9993492960929871
attack_pool,483,8938,1,2,1,0.8749287128448486,0.2655365765094757,4629216.0,1,0.9996005892753601
attack_pool,484,5475,6,4,6,0.8962600827217102,0.8095980882644653,14114080.0,6,0.9133358597755432
attack_pool,485,1113,4,3,4,0.9563270211219788,0.42099320888519287,7339360.0,4,0.9660779237747192
attack_pool,486,7307,4,3,4,0.8075075149536133,0.42099320888519287,7339360.0,4,0.9628539681434631
attack_pool,487,6041,3,3,3,0.8659536242485046,0.42099320888519287,7339360.0,3,0.9637119174003601
attack_pool,488,8167,6,3,6,0.8154199123382568,0.42099320888519287,7339360.0,6,0.8465853929519653
attack_pool,489,3146,5,3,5,0.8095964193344116,0.42099320888519287,7339360.0,5,0.9866750836372375
attack_pool,490,6792,7,2,7,0.7743544578552246,0.2655365765094757,4629216.0,7,0.9613440036773682
attack_pool,491,7273,3,3,3,0.9669309854507446,0.42099320888519287,7339360.0,3,0.9859023094177246
attack_pool,492,9562,8,3,8,0.8790304064750671,0.42099320888519287,7339360.0,8,0.9908859729766846
attack_pool,493,4318,8,2,8,0.977279543876648,0.2655365765094757,4629216.0,8,0.9998902082443237
attack_pool,494,6241,4,4,4,0.8839834928512573,0.8095980882644653,14114080.0,4,0.8645679354667664
attack_pool,495,6113,1,1,1,0.5068063139915466,0.11009829491376877,1919392.0,1,0.9996182918548584
attack_pool,496,1830,4,3,4,0.9589013457298279,0.42099320888519287,7339360.0,4,0.9562411308288574
attack_pool,497,2895,1,1,1,0.5579326748847961,0.11009829491376877,1919392.0,1,0.9996322393417358
attack_pool,498,8605,7,2,7,0.987489640712738,0.2655365765094757,4629216.0,7,0.9994321465492249
attack_pool,499,9782,0,3,0,0.9447973370552063,0.42099320888519287,7339360.0,0,0.9985722303390503
attack_pool,500,9891,1,2,1,0.7856205701828003,0.2655365765094757,4629216.0,1,0.9435243606567383
attack_pool,501,2204,9,3,9,0.9673029780387878,0.42099320888519287,7339360.0,9,0.9887462258338928
attack_pool,502,3371,0,4,0,0.8396919369697571,0.8095980882644653,14114080.0,0,0.7888298034667969
attack_pool,503,84,5,3,5,0.9536393284797668,0.42099320888519287,7339360.0,5,0.9972838163375854
attack_pool,504,5844,2,2,2,0.7410070300102234,0.2655365765094757,4629216.0,2,0.9652878046035767
attack_pool,505,812,5,1,5,0.5286089181900024,0.11009829491376877,1919392.0,5,0.9991303086280823
attack_pool,506,2679,4,3,4,0.9197721481323242,0.42099320888519287,7339360.0,4,0.9814669489860535
attack_pool,507,3318,1,2,1,0.9769954681396484,0.2655365765094757,4629216.0,1,0.9997134804725647
attack_pool,508,4070,8,2,8,0.7665414214134216,0.2655365765094757,4629216.0,8,0.9909054040908813
attack_pool,509,6039,8,4,8,0.9374407529830933,0.8095980882644653,14114080.0,8,0.9834945797920227
attack_pool,510,1563,5,3,5,0.8875775337219238,0.42099320888519287,7339360.0,5,0.992783784866333
attack_pool,511,2409,2,3,2,0.9162383079528809,0.42099320888519287,7339360.0,2,0.9120110869407654
attack_pool,512,9414,1,1,1,0.5255417823791504,0.11009829491376877,1919392.0,1,0.9993233680725098
attack_pool,513,8265,2,2,2,0.8684417605400085,0.2655365765094757,4629216.0,2,0.9878966808319092
attack_pool,514,3773,2,3,2,0.9462127089500427,0.42099320888519287,7339360.0,2,0.9941950440406799
attack_pool,515,2452,0,2,0,0.7684091329574585,0.2655365765094757,4629216.0,0,0.9994425177574158
attack_pool,516,3139,0,4,0,0.8929849863052368,0.8095980882644653,14114080.0,0,0.9051613211631775
attack_pool,517,6053,1,2,1,0.7485324740409851,0.2655365765094757,4629216.0,1,0.9984186887741089
attack_pool,518,4286,2,3,2,0.8840725421905518,0.42099320888519287,7339360.0,2,0.9449787735939026
attack_pool,519,307,9,2,9,0.8949099779129028,0.2655365765094757,4629216.0,9,0.9968333840370178
attack_pool,520,8948,0,2,0,0.7177640199661255,0.2655365765094757,4629216.0,0,0.9964680671691895
attack_pool,521,1209,9,2,9,0.8862759470939636,0.2655365765094757,4629216.0,9,0.9979887008666992
attack_pool,522,9006,1,2,1,0.9896665811538696,0.2655365765094757,4629216.0,1,0.9997329115867615
attack_pool,523,3563,2,2,2,0.889864444732666,0.2655365765094757,4629216.0,2,0.9927170276641846
attack_pool,524,4466,5,2,5,0.9672765135765076,0.2655365765094757,4629216.0,5,0.9869063496589661
attack_pool,525,5963,1,1,1,0.5276437401771545,0.11009829491376877,1919392.0,1,0.9998416900634766
attack_pool,526,7894,9,2,9,0.8159142136573792,0.2655365765094757,4629216.0,9,0.999482274055481
attack_pool,527,6703,3,2,3,0.7071897983551025,0.2655365765094757,4629216.0,3,0.9774138927459717
attack_pool,528,6563,4,4,4,0.9205388426780701,0.8095980882644653,14114080.0,4,0.9180655479431152
attack_pool,529,9640,3,4,3,0.9560181498527527,0.8095980882644653,14114080.0,3,0.9619618058204651
attack_pool,530,1296,3,4,3,0.9586221575737,0.8095980882644653,14114080.0,3,0.9528719186782837
attack_pool,531,4238,8,2,8,0.7262110710144043,0.2655365765094757,4629216.0,8,0.9211797118186951
attack_pool,532,9500,8,2,8,0.9211660623550415,0.2655365765094757,4629216.0,8,0.9988505840301514
attack_pool,533,6998,9,2,9,0.9661929607391357,0.2655365765094757,4629216.0,9,0.9995087385177612
attack_pool,534,2152,2,3,2,0.8498282432556152,0.42099320888519287,7339360.0,2,0.8778550624847412
attack_pool,535,1217,2,3,2,0.9582478404045105,0.42099320888519287,7339360.0,2,0.9607439637184143
attack_pool,536,6932,9,3,9,0.9932597279548645,0.42099320888519287,7339360.0,9,0.9982746839523315
