input_id,source_index,label,original_exit,original_accuracy,original_proxy,original_observed_cost,original_blackbox_pred,original_blackbox_conf,original_final_pred,original_final_conf
290,826,7,2,True,4629216.0,0.2655365765094757,7,0.900973916053772,7,0.9702142477035522
291,8368,1,1,True,1919392.0,0.11009829491376877,1,0.5288505554199219,1,0.9997250437736511
292,9282,2,2,True,4629216.0,0.2655365765094757,2,0.8373067378997803,2,0.9882607460021973
293,3927,8,2,True,4629216.0,0.2655365765094757,8,0.8884407877922058,8,0.997075080871582
294,4010,7,2,True,4629216.0,0.2655365765094757,7,0.945046067237854,7,0.9962220191955566
295,9725,6,3,True,7339360.0,0.42099320888519287,6,0.9150424003601074,6,0.9922352433204651
296,7485,5,2,True,4629216.0,0.2655365765094757,5,0.8775536417961121,5,0.9975510239601135
297,2793,3,3,True,7339360.0,0.42099320888519287,3,0.9778714776039124,3,0.989939272403717
298,3197,5,2,True,4629216.0,0.2655365765094757,5,0.918465793132782,5,0.9953913688659668
299,6279,5,4,True,14114080.0,0.8095980882644653,5,0.9679462909698486,5,0.9872534871101379
300,8369,8,2,True,4629216.0,0.2655365765094757,8,0.8208621144294739,8,0.9985999464988708
301,1156,3,3,True,7339360.0,0.42099320888519287,3,0.9696338772773743,3,0.9777951240539551
302,6954,5,2,True,4629216.0,0.2655365765094757,5,0.7246176600456238,5,0.9957420229911804
303,4408,3,3,True,7339360.0,0.42099320888519287,3,0.8465789556503296,3,0.7952411770820618
304,9019,4,3,True,7339360.0,0.42099320888519287,4,0.9822307229042053,4,0.9942783117294312
305,7775,8,2,True,4629216.0,0.2655365765094757,8,0.7128884792327881,8,0.9998145699501038
306,6722,5,2,True,4629216.0,0.2655365765094757,5,0.9566942453384399,5,0.995804488658905
307,8824,7,2,True,4629216.0,0.2655365765094757,7,0.9623529314994812,7,0.9965415596961975
308,2468,1,1,True,1919392.0,0.11009829491376877,1,0.5943044424057007,1,0.9996887445449829
309,7441,4,3,True,7339360.0,0.42099320888519287,4,0.8066849112510681,4,0.5193651914596558
310,2766,4,3,True,7339360.0,0.42099320888519287,4,0.9605607986450195,4,0.9897475242614746
311,5300,1,1,True,1919392.0,0.11009829491376877,1,0.5375974774360657,1,0.9995717406272888
312,9060,4,3,True,7339360.0,0.42099320888519287,4,0.8865283727645874,4,0.9094722270965576
313,7681,3,4,True,14114080.0,0.8095980882644653,3,0.9621416330337524,3,0.9467830657958984
314,1366,8,3,True,7339360.0,0.42099320888519287,8,0.9805976748466492,8,0.9993866682052612
315,656,0,4,True,14114080.0,0.8095980882644653,0,0.9775360226631165,0,0.9880984425544739
316,883,9,2,True,4629216.0,0.2655365765094757,9,0.9311720728874207,9,0.9999270439147949
317,6976,5,2,True,4629216.0,0.2655365765094757,5,0.9521123766899109,5,0.999428927898407
318,5108,6,4,True,14114080.0,0.8095980882644653,6,0.8049233555793762,6,0.8438036441802979
319,1797,5,4,True,14114080.0,0.8095980882644653,5,0.9730674028396606,5,0.9877222776412964
320,7785,7,2,True,4629216.0,0.2655365765094757,7,0.9310813546180725,7,0.9836198091506958
321,5222,4,3,True,7339360.0,0.42099320888519287,4,0.9067056775093079,4,0.9216993451118469
322,1554,9,2,True,4629216.0,0.2655365765094757,9,0.8666444420814514,9,0.9987618923187256
323,1370,4,4,True,14114080.0,0.8095980882644653,4,0.9459226131439209,4,0.9639955163002014
324,3210,7,2,True,4629216.0,0.2655365765094757,7,0.9810110926628113,7,0.9982094764709473
325,2377,7,2,True,4629216.0,0.2655365765094757,7,0.9524405598640442,7,0.9873315691947937
326,3157,4,3,True,7339360.0,0.42099320888519287,4,0.9587169289588928,4,0.9878367781639099
327,366,3,3,True,7339360.0,0.42099320888519287,3,0.9623908996582031,3,0.9832319021224976
328,4571,4,3,True,7339360.0,0.42099320888519287,4,0.8391202688217163,4,0.9392411708831787
329,6229,2,2,True,4629216.0,0.2655365765094757,2,0.8672995567321777,2,0.9417189955711365
330,2317,7,2,True,4629216.0,0.2655365765094757,7,0.968802273273468,7,0.991693913936615
331,99,2,2,True,4629216.0,0.2655365765094757,2,0.8300230503082275,2,0.9806047677993774
332,7324,5,3,True,7339360.0,0.42099320888519287,5,0.9875563979148865,5,0.9989449381828308
333,6313,2,3,True,7339360.0,0.42099320888519287,2,0.9562945365905762,2,0.9743435382843018
334,428,9,2,True,4629216.0,0.2655365765094757,9,0.8201387524604797,9,0.979207456111908
335,4667,3,3,True,7339360.0,0.42099320888519287,3,0.8776403069496155,3,0.9718125462532043
336,7627,6,4,True,14114080.0,0.8095980882644653,6,0.8324592709541321,6,0.9136375784873962
337,2945,7,2,True,4629216.0,0.2655365765094757,7,0.9383223056793213,7,0.9958615899085999
338,5224,1,1,True,1919392.0,0.11009829491376877,1,0.5883903503417969,1,0.9992228746414185
339,5869,7,2,True,4629216.0,0.2655365765094757,7,0.9491086006164551,7,0.9894176125526428
340,3509,4,4,True,14114080.0,0.8095980882644653,4,0.9122034907341003,4,0.8307077288627625
341,4126,1,2,True,4629216.0,0.2655365765094757,1,0.9378827214241028,1,0.9978542923927307
342,8207,2,3,True,7339360.0,0.42099320888519287,2,0.9366446137428284,2,0.9848514199256897
343,9425,4,4,True,14114080.0,0.8095980882644653,4,0.7963537573814392,4,0.6595625877380371
344,8755,0,3,True,7339360.0,0.42099320888519287,0,0.927628219127655,0,0.9819627404212952
345,8240,5,2,True,4629216.0,0.2655365765094757,5,0.8306834697723389,5,0.9992886781692505
346,6569,9,3,True,7339360.0,0.42099320888519287,9,0.9083739519119263,9,0.9131781458854675
347,1535,1,1,True,1919392.0,0.11009829491376877,1,0.5116406679153442,1,0.9995617270469666
348,7304,4,3,True,7339360.0,0.42099320888519287,4,0.9862269759178162,4,0.9960566759109497
349,8037,9,2,True,4629216.0,0.2655365765094757,9,0.7440685629844666,9,0.9997091889381409
350,1908,7,2,True,4629216.0,0.2655365765094757,7,0.9294607043266296,7,0.9917335510253906
351,3484,0,4,True,14114080.0,0.8095980882644653,0,0.9018891453742981,0,0.9547305107116699
352,7351,8,3,True,7339360.0,0.42099320888519287,8,0.9301443099975586,8,0.9918816685676575
353,8028,5,4,True,14114080.0,0.8095980882644653,5,0.9572667479515076,5,0.981077253818512
354,6315,8,3,True,7339360.0,0.42099320888519287,8,0.8668035864830017,8,0.9894911050796509
355,30,8,2,True,4629216.0,0.2655365765094757,8,0.9891282916069031,8,0.9999033212661743
356,9439,9,2,True,4629216.0,0.2655365765094757,9,0.8461606502532959,9,0.9876759052276611
357,2054,7,2,True,4629216.0,0.2655365765094757,7,0.9793212413787842,7,0.9973065853118896
358,5563,5,3,True,7339360.0,0.42099320888519287,5,0.8558598160743713,5,0.9517730474472046
359,2729,1,1,True,1919392.0,0.11009829491376877,1,0.5202099680900574,1,0.9995306730270386
360,8172,5,1,True,1919392.0,0.11009829491376877,5,0.5322837829589844,5,0.9920451641082764
361,2860,3,4,True,14114080.0,0.8095980882644653,3,0.9122183918952942,3,0.9212063550949097
362,6462,2,2,True,4629216.0,0.2655365765094757,2,0.7975951433181763,2,0.9853484034538269
363,470,9,2,True,4629216.0,0.2655365765094757,9,0.9272176623344421,9,0.9848741888999939
364,8210,8,2,True,4629216.0,0.2655365765094757,8,0.8703886270523071,8,0.9978024363517761
365,7567,1,2,True,4629216.0,0.2655365765094757,1,0.9027868509292603,1,0.9995489716529846
366,3354,8,2,True,4629216.0,0.2655365765094757,8,0.8442319631576538,8,0.9839330911636353
367,4549,9,4,True,14114080.0,0.8095980882644653,9,0.8085263967514038,9,0.8103649020195007
368,9962,6,4,True,14114080.0,0.8095980882644653,6,0.846063494682312,6,0.8716066479682922
369,5021,2,2,True,4629216.0,0.2655365765094757,2,0.7129335403442383,2,0.9839476346969604
370,9166,2,3,True,7339360.0,0.42099320888519287,2,0.930294930934906,2,0.9326521158218384
371,3091,8,2,True,4629216.0,0.2655365765094757,8,0.9500467777252197,8,0.999764621257782
372,1880,1,1,True,1919392.0,0.11009829491376877,1,0.5815885663032532,1,0.9996570348739624
373,5018,3,3,True,7339360.0,0.42099320888519287,3,0.915002167224884,3,0.9543964266777039
374,4191,9,3,True,7339360.0,0.42099320888519287,9,0.9786983132362366,9,0.9983749389648438
375,2032,3,3,True,7339360.0,0.42099320888519287,3,0.9321596026420593,3,0.9629212617874146
376,1762,5,2,True,4629216.0,0.2655365765094757,5,0.9088932871818542,5,0.9982650876045227
377,4843,5,2,True,4629216.0,0.2655365765094757,5,0.956092357635498,5,0.9993195533752441
378,5712,8,2,True,4629216.0,0.2655365765094757,8,0.9652608633041382,8,0.9998243451118469
379,8067,0,3,True,7339360.0,0.42099320888519287,0,0.9260855317115784,0,0.990574061870575
380,3645,5,1,True,1919392.0,0.11009829491376877,5,0.5125318169593811,5,0.9993492960929871
381,1493,3,3,True,7339360.0,0.42099320888519287,3,0.8048146367073059,3,0.6304321885108948
382,5058,0,3,True,7339360.0,0.42099320888519287,0,0.9891275763511658,0,0.9995280504226685
383,5210,7,2,True,4629216.0,0.2655365765094757,7,0.7839641571044922,7,0.5133641362190247
384,4695,3,3,True,7339360.0,0.42099320888519287,3,0.9291658997535706,3,0.9773654937744141
385,7394,3,3,True,7339360.0,0.42099320888519287,3,0.8927549123764038,3,0.9681107401847839
386,537,9,2,True,4629216.0,0.2655365765094757,9,0.9019971489906311,9,0.9999302625656128
387,3695,5,3,True,7339360.0,0.42099320888519287,5,0.9460641741752625,5,0.9720339179039001
388,9564,1,2,True,4629216.0,0.2655365765094757,1,0.7148423790931702,1,0.9998050332069397
389,5969,6,3,True,7339360.0,0.42099320888519287,6,0.8544413447380066,6,0.9688493013381958
390,1605,1,1,True,1919392.0,0.11009829491376877,1,0.5793101787567139,1,0.9997254014015198
391,5541,1,1,True,1919392.0,0.11009829491376877,1,0.5257489085197449,1,0.9994745850563049
392,2340,9,2,True,4629216.0,0.2655365765094757,9,0.9606435894966125,9,0.9999438524246216
393,8883,7,2,True,4629216.0,0.2655365765094757,7,0.9795850515365601,7,0.9988356232643127
394,5303,7,2,True,4629216.0,0.2655365765094757,7,0.9529389142990112,7,0.9990133047103882
395,3111,7,3,True,7339360.0,0.42099320888519287,7,0.8965206146240234,7,0.8875742554664612
396,4330,7,3,True,7339360.0,0.42099320888519287,7,0.9028289318084717,7,0.952518880367279
397,8993,4,3,True,7339360.0,0.42099320888519287,4,0.8448532819747925,4,0.9728719592094421
398,7477,1,1,True,1919392.0,0.11009829491376877,1,0.5677280426025391,1,0.999727189540863
399,8046,9,2,True,4629216.0,0.2655365765094757,9,0.9449072480201721,9,0.999873161315918
400,7422,5,2,True,4629216.0,0.2655365765094757,5,0.9233857989311218,5,0.9981763362884521
401,1693,8,2,True,4629216.0,0.2655365765094757,8,0.7414869070053101,8,0.9956552982330322
402,3514,5,2,True,4629216.0,0.2655365765094757,5,0.8916128873825073,5,0.9965400695800781
403,6666,7,2,True,4629216.0,0.2655365765094757,7,0.8184626698493958,7,0.9391607046127319
404,306,2,2,True,4629216.0,0.2655365765094757,2,0.8270739316940308,2,0.9721692204475403
405,895,5,2,True,4629216.0,0.2655365765094757,5,0.9094284176826477,5,0.9995318651199341
406,8509,2,2,True,4629216.0,0.2655365765094757,2,0.729549765586853,2,0.9826381802558899
407,614,2,2,True,4629216.0,0.2655365765094757,2,0.8822548389434814,2,0.9982581734657288
408,5879,7,2,True,4629216.0,0.2655365765094757,7,0.981717586517334,7,0.9987038373947144
409,5702,3,3,True,7339360.0,0.42099320888519287,3,0.9163867235183716,3,0.9800748825073242
410,4345,4,3,True,7339360.0,0.42099320888519287,4,0.9498826265335083,4,0.9821033477783203
411,7508,9,2,True,4629216.0,0.2655365765094757,9,0.9216884970664978,9,0.999455988407135
412,9723,2,3,True,7339360.0,0.42099320888519287,2,0.9814249277114868,2,0.9909045100212097
413,8680,8,2,True,4629216.0,0.2655365765094757,8,0.9206165075302124,8,0.9994256496429443
414,7579,5,3,True,7339360.0,0.42099320888519287,5,0.9081355333328247,5,0.9983527660369873
415,9761,9,2,True,4629216.0,0.2655365765094757,9,0.8705152869224548,9,0.999121367931366
416,7432,4,4,True,14114080.0,0.8095980882644653,4,0.9083942770957947,4,0.9024292826652527
417,944,7,2,True,4629216.0,0.2655365765094757,7,0.9525312185287476,7,0.9865917563438416
418,4120,9,2,True,4629216.0,0.2655365765094757,9,0.9668290615081787,9,0.9997212290763855
419,4680,7,2,True,4629216.0,0.2655365765094757,7,0.9861542582511902,7,0.9990891218185425
420,435,4,3,True,7339360.0,0.42099320888519287,4,0.8302643895149231,4,0.9283825159072876
421,7467,2,2,True,4629216.0,0.2655365765094757,2,0.7762659788131714,2,0.9707075357437134
422,1264,8,2,True,4629216.0,0.2655365765094757,8,0.7570626735687256,8,0.9953187108039856
423,4900,8,2,True,4629216.0,0.2655365765094757,8,0.9445115923881531,8,0.9988149404525757
424,6787,6,3,True,7339360.0,0.42099320888519287,6,0.8326368927955627,6,0.9416000843048096
425,6089,2,3,True,7339360.0,0.42099320888519287,2,0.8577200174331665,2,0.9604619145393372
426,9065,1,1,True,1919392.0,0.11009829491376877,1,0.5970145463943481,1,0.9993351101875305
427,3923,8,2,True,4629216.0,0.2655365765094757,8,0.8057048320770264,8,0.9992807507514954
428,1170,7,2,True,4629216.0,0.2655365765094757,7,0.8673309087753296,7,0.9845513701438904
429,3893,5,2,True,4629216.0,0.2655365765094757,5,0.9017221927642822,5,0.9943909049034119
430,2401,9,2,True,4629216.0,0.2655365765094757,9,0.7623869180679321,9,0.975702702999115
431,8248,9,2,True,4629216.0,0.2655365765094757,9,0.9148160815238953,9,0.9973222613334656
432,4944,1,1,True,1919392.0,0.11009829491376877,1,0.5795429348945618,1,0.9995461106300354
433,2463,1,2,True,4629216.0,0.2655365765094757,1,0.9921722412109375,1,0.9991785883903503
434,5306,9,2,True,4629216.0,0.2655365765094757,9,0.9422367215156555,9,0.9998743534088135
435,3992,8,2,True,4629216.0,0.2655365765094757,8,0.9247312545776367,8,0.9991175532341003
436,5357,7,2,True,4629216.0,0.2655365765094757,7,0.9509292244911194,7,0.9732312560081482
437,2493,5,1,True,1919392.0,0.11009829491376877,5,0.5074017643928528,5,0.9915189146995544
438,4418,4,3,True,7339360.0,0.42099320888519287,4,0.9528918266296387,4,0.9792003631591797
439,5741,3,4,True,14114080.0,0.8095980882644653,3,0.8966495990753174,3,0.9127897620201111
440,2036,1,1,True,1919392.0,0.11009829491376877,1,0.5992788076400757,1,0.9993970394134521
441,9596,8,3,True,7339360.0,0.42099320888519287,8,0.9674965143203735,8,0.9988288283348083
442,7388,2,2,True,4629216.0,0.2655365765094757,2,0.7713054418563843,2,0.9964972138404846
443,6881,2,3,True,7339360.0,0.42099320888519287,2,0.8680863976478577,2,0.966742992401123
444,6268,7,2,True,4629216.0,0.2655365765094757,7,0.8402494788169861,7,0.8830558657646179
445,9336,9,3,True,7339360.0,0.42099320888519287,9,0.9823275804519653,9,0.9951463341712952
446,2575,2,2,True,4629216.0,0.2655365765094757,2,0.8703681230545044,2,0.9899346232414246
447,765,6,3,True,7339360.0,0.42099320888519287,6,0.79824298620224,6,0.7322192192077637
448,3548,6,4,True,14114080.0,0.8095980882644653,6,0.799809455871582,6,0.8710606694221497
449,3285,7,2,True,4629216.0,0.2655365765094757,7,0.9848735332489014,7,0.9971300959587097
450,2421,4,3,True,7339360.0,0.42099320888519287,4,0.8486302495002747,4,0.987302303314209
451,505,8,2,True,4629216.0,0.2655365765094757,8,0.9090437293052673,8,0.9997302889823914
452,4915,3,2,True,4629216.0,0.2655365765094757,3,0.7162595391273499,3,0.9700685739517212
453,6227,8,3,True,7339360.0,0.42099320888519287,8,0.9504322409629822,8,0.9949953556060791
454,5358,4,3,True,7339360.0,0.42099320888519287,4,0.9339722394943237,4,0.9881917834281921
455,224,7,2,True,4629216.0,0.2655365765094757,7,0.9542426466941833,7,0.9982975125312805
456,8485,4,4,True,14114080.0,0.8095980882644653,4,0.8687112927436829,4,0.9066413044929504
457,9592,2,2,True,4629216.0,0.2655365765094757,2,0.7527721524238586,2,0.8798596262931824
458,9857,3,3,True,7339360.0,0.42099320888519287,3,0.9383392930030823,3,0.9295758605003357
459,6714,0,3,True,7339360.0,0.42099320888519287,0,0.9405485987663269,0,0.9955105781555176
460,6073,5,2,True,4629216.0,0.2655365765094757,5,0.9113367795944214,5,0.8351050019264221
461,871,3,4,True,14114080.0,0.8095980882644653,3,0.9794653058052063,3,0.9726154804229736
462,5751,2,2,True,4629216.0,0.2655365765094757,2,0.9054151773452759,2,0.9989408850669861
463,7147,8,2,True,4629216.0,0.2655365765094757,8,0.7871553897857666,8,0.9986966252326965
464,9412,9,2,True,4629216.0,0.2655365765094757,9,0.8575528860092163,9,0.9941350817680359
465,5684,9,2,True,4629216.0,0.2655365765094757,9,0.9473265409469604,9,0.9996132254600525
466,3995,4,3,True,7339360.0,0.42099320888519287,4,0.9722836017608643,4,0.9929211735725403
467,3584,4,3,True,7339360.0,0.42099320888519287,4,0.8464546203613281,4,0.82686847448349
468,4327,0,4,True,14114080.0,0.8095980882644653,0,0.8569430708885193,0,0.8040664196014404
469,8068,9,2,True,4629216.0,0.2655365765094757,9,0.9003872275352478,9,0.9996445178985596
470,2145,6,4,True,14114080.0,0.8095980882644653,6,0.9048022627830505,6,0.9461051225662231
471,5366,8,3,True,7339360.0,0.42099320888519287,8,0.9387578964233398,8,0.9988338351249695
472,1136,4,3,True,7339360.0,0.42099320888519287,4,0.9919818043708801,4,0.9941588640213013
473,3709,8,2,True,4629216.0,0.2655365765094757,8,0.7256141304969788,8,0.9974353909492493
474,6401,1,1,True,1919392.0,0.11009829491376877,1,0.5011517405509949,1,0.9993811845779419
475,5379,0,2,True,4629216.0,0.2655365765094757,0,0.712378978729248,0,0.9985690116882324
476,7361,3,4,True,14114080.0,0.8095980882644653,3,0.8930142521858215,3,0.918125331401825
477,489,0,3,True,7339360.0,0.42099320888519287,0,0.9823473691940308,0,0.9996089339256287
478,7166,9,2,True,4629216.0,0.2655365765094757,9,0.7917420864105225,9,0.9991304278373718
479,6742,0,4,True,14114080.0,0.8095980882644653,0,0.9241756200790405,0,0.9218651652336121
480,4783,5,2,True,4629216.0,0.2655365765094757,5,0.7418879866600037,5,0.9987217783927917
481,6196,2,2,True,4629216.0,0.2655365765094757,2,0.7920758724212646,2,0.9641910791397095
482,1189,8,2,True,4629216.0,0.2655365765094757,8,0.9075713157653809,8,0.9993492960929871
483,8938,1,2,True,4629216.0,0.2655365765094757,1,0.8749287128448486,1,0.9996005892753601
484,5475,6,4,True,14114080.0,0.8095980882644653,6,0.8962600827217102,6,0.9133358597755432
485,1113,4,3,True,7339360.0,0.42099320888519287,4,0.9563269019126892,4,0.9660779237747192
486,7307,4,3,True,7339360.0,0.42099320888519287,4,0.8075075149536133,4,0.9628539681434631
487,6041,3,3,True,7339360.0,0.42099320888519287,3,0.8659536242485046,3,0.9637119174003601
488,8167,6,3,True,7339360.0,0.42099320888519287,6,0.8154199123382568,6,0.8465853929519653
489,3146,5,3,True,7339360.0,0.42099320888519287,5,0.8095964193344116,5,0.9866750836372375
490,6792,7,2,True,4629216.0,0.2655365765094757,7,0.7743544578552246,7,0.9613440036773682
491,7273,3,3,True,7339360.0,0.42099320888519287,3,0.9669309854507446,3,0.9859023094177246
492,9562,8,3,True,7339360.0,0.42099320888519287,8,0.8790302872657776,8,0.9908859729766846
493,4318,8,2,True,4629216.0,0.2655365765094757,8,0.977279543876648,8,0.9998902082443237
494,6241,4,4,True,14114080.0,0.8095980882644653,4,0.8839835524559021,4,0.8645681142807007
495,6113,1,1,True,1919392.0,0.11009829491376877,1,0.5068062543869019,1,0.9996182918548584
496,1830,4,3,True,7339360.0,0.42099320888519287,4,0.9589013457298279,4,0.9562410116195679
497,2895,1,1,True,1919392.0,0.11009829491376877,1,0.5579326152801514,1,0.9996322393417358
498,8605,7,2,True,4629216.0,0.2655365765094757,7,0.9874897599220276,7,0.9994321465492249
499,9782,0,3,True,7339360.0,0.42099320888519287,0,0.9447973370552063,0,0.9985722303390503
500,9891,1,2,True,4629216.0,0.2655365765094757,1,0.7856205701828003,1,0.9435243606567383
501,2204,9,3,True,7339360.0,0.42099320888519287,9,0.9673029780387878,9,0.9887462258338928
502,3371,0,4,True,14114080.0,0.8095980882644653,0,0.8396919369697571,0,0.7888299822807312
503,84,5,3,True,7339360.0,0.42099320888519287,5,0.9536393284797668,5,0.9972838163375854
504,5844,2,2,True,4629216.0,0.2655365765094757,2,0.7410070300102234,2,0.9652878046035767
505,812,5,1,True,1919392.0,0.11009829491376877,5,0.5286088585853577,5,0.9991303086280823
506,2679,4,3,True,7339360.0,0.42099320888519287,4,0.9197721481323242,4,0.9814669489860535
507,3318,1,2,True,4629216.0,0.2655365765094757,1,0.9769954681396484,1,0.9997134804725647
508,4070,8,2,True,4629216.0,0.2655365765094757,8,0.7665413618087769,8,0.9909054040908813
509,6039,8,4,True,14114080.0,0.8095980882644653,8,0.9374407529830933,8,0.9834945797920227
510,1563,5,3,True,7339360.0,0.42099320888519287,5,0.8875773549079895,5,0.992783784866333
511,2409,2,3,True,7339360.0,0.42099320888519287,2,0.9162383079528809,2,0.9120110869407654
512,9414,1,1,True,1919392.0,0.11009829491376877,1,0.5255417823791504,1,0.9993233680725098
513,8265,2,2,True,4629216.0,0.2655365765094757,2,0.8684417605400085,2,0.9878966808319092
514,3773,2,3,True,7339360.0,0.42099320888519287,2,0.9462127089500427,2,0.9941950440406799
515,2452,0,2,True,4629216.0,0.2655365765094757,0,0.7684091329574585,0,0.9994425177574158
516,3139,0,4,True,14114080.0,0.8095980882644653,0,0.8929850459098816,0,0.9051613211631775
517,6053,1,2,True,4629216.0,0.2655365765094757,1,0.7485325336456299,1,0.9984186887741089
518,4286,2,3,True,7339360.0,0.42099320888519287,2,0.8840725421905518,2,0.9449787735939026
519,307,9,2,True,4629216.0,0.2655365765094757,9,0.8949099779129028,9,0.9968333840370178
520,8948,0,2,True,4629216.0,0.2655365765094757,0,0.717764139175415,0,0.9964680671691895
521,1209,9,2,True,4629216.0,0.2655365765094757,9,0.8862758278846741,9,0.9979887008666992
522,9006,1,2,True,4629216.0,0.2655365765094757,1,0.9896665811538696,1,0.9997329115867615
523,3563,2,2,True,4629216.0,0.2655365765094757,2,0.889864444732666,2,0.9927170276641846
524,4466,5,2,True,4629216.0,0.2655365765094757,5,0.9672765135765076,5,0.9869063496589661
525,5963,1,1,True,1919392.0,0.11009829491376877,1,0.5276437401771545,1,0.9998416900634766
526,7894,9,2,True,4629216.0,0.2655365765094757,9,0.8159142136573792,9,0.999482274055481
527,6703,3,2,True,4629216.0,0.2655365765094757,3,0.7071897983551025,3,0.9774137735366821
528,6563,4,4,True,14114080.0,0.8095980882644653,4,0.9205388426780701,4,0.9180655479431152
529,9640,3,4,True,14114080.0,0.8095980882644653,3,0.9560181498527527,3,0.9619618058204651
530,1296,3,4,True,14114080.0,0.8095980882644653,3,0.9586221575737,3,0.9528719186782837
531,4238,8,2,True,4629216.0,0.2655365765094757,8,0.7262111306190491,8,0.9211798310279846
532,9500,8,2,True,4629216.0,0.2655365765094757,8,0.9211660623550415,8,0.9988505840301514
533,6998,9,2,True,4629216.0,0.2655365765094757,9,0.9661929607391357,9,0.9995087385177612
534,2152,2,3,True,7339360.0,0.42099320888519287,2,0.8498282432556152,2,0.8778550624847412
535,1217,2,3,True,7339360.0,0.42099320888519287,2,0.9582478404045105,2,0.9607439637184143
536,6932,9,3,True,7339360.0,0.42099320888519287,9,0.9932597279548645,9,0.9982746839523315
537,6273,6,3,True,7339360.0,0.42099320888519287,6,0.8232527375221252,6,0.7436923384666443
538,8854,9,2,True,4629216.0,0.2655365765094757,9,0.9546515345573425,9,0.9999054670333862
539,8929,4,3,True,7339360.0,0.42099320888519287,4,0.8150506615638733,4,0.9179949760437012
540,8945,7,2,True,4629216.0,0.2655365765094757,7,0.9688313603401184,7,0.9964939951896667
541,80,1,2,True,4629216.0,0.2655365765094757,1,0.9656196236610413,1,0.9995586276054382
542,124,3,4,True,14114080.0,0.8095980882644653,3,0.9017595052719116,3,0.9592277407646179
543,7997,3,3,True,7339360.0,0.42099320888519287,3,0.9830235838890076,3,0.987473726272583
544,6893,0,2,True,4629216.0,0.2655365765094757,0,0.740026593208313,0,0.9993103742599487
545,2858,7,2,True,4629216.0,0.2655365765094757,7,0.9770325422286987,7,0.9919529557228088
546,4606,6,3,True,7339360.0,0.42099320888519287,6,0.8562045097351074,6,0.9074985384941101
547,9420,7,3,True,7339360.0,0.42099320888519287,7,0.8024876713752747,7,0.8050245046615601
548,4008,1,1,True,1919392.0,0.11009829491376877,1,0.5662356615066528,1,0.9996198415756226
549,4514,0,3,True,7339360.0,0.42099320888519287,0,0.8864752650260925,0,0.9901356101036072
550,8016,7,2,True,4629216.0,0.2655365765094757,7,0.9510647654533386,7,0.9985033273696899
551,8599,9,2,True,4629216.0,0.2655365765094757,9,0.9548875689506531,9,0.9994385838508606
552,2975,2,3,True,7339360.0,0.42099320888519287,2,0.9115251302719116,2,0.9853976964950562
553,7821,4,4,True,14114080.0,0.8095980882644653,4,0.9445397853851318,4,0.9028294086456299
554,3968,9,2,True,4629216.0,0.2655365765094757,9,0.9279255270957947,9,0.9970009922981262
555,2767,3,3,True,7339360.0,0.42099320888519287,3,0.8889377117156982,3,0.9377166628837585
556,629,2,2,True,4629216.0,0.2655365765094757,2,0.8878857493400574,2,0.9890957474708557
557,951,0,3,True,7339360.0,0.42099320888519287,0,0.801518976688385,0,0.9830663204193115
558,5433,7,2,True,4629216.0,0.2655365765094757,7,0.9708263874053955,7,0.9982494711875916
559,2833,5,2,True,4629216.0,0.2655365765094757,5,0.8112029433250427,5,0.9887645244598389
560,9613,1,2,True,4629216.0,0.2655365765094757,1,0.9751993417739868,1,0.9988359808921814
561,3073,3,3,True,7339360.0,0.42099320888519287,3,0.9264640212059021,3,0.9929326772689819
562,5236,2,3,True,7339360.0,0.42099320888519287,2,0.8486290574073792,2,0.9466447234153748
563,9976,5,1,True,1919392.0,0.11009829491376877,5,0.5248382091522217,5,0.9995121955871582
564,4626,7,2,True,4629216.0,0.2655365765094757,7,0.9186381697654724,7,0.9476694464683533
565,100,3,3,True,7339360.0,0.42099320888519287,3,0.8828791975975037,3,0.9529889225959778
566,4992,1,3,True,7339360.0,0.42099320888519287,1,0.9878225922584534,1,0.9981022477149963
567,5296,0,3,True,7339360.0,0.42099320888519287,0,0.9669688940048218,0,0.9976772665977478
568,1742,0,3,True,7339360.0,0.42099320888519287,0,0.8967835307121277,0,0.942060649394989
569,7845,7,2,True,4629216.0,0.2655365765094757,7,0.7798754572868347,7,0.986804723739624
570,431,2,2,True,4629216.0,0.2655365765094757,2,0.7126503586769104,2,0.9890874624252319
571,6772,9,2,True,4629216.0,0.2655365765094757,9,0.9227886199951172,9,0.9997535347938538
572,4768,7,2,True,4629216.0,0.2655365765094757,7,0.7226264476776123,7,0.9688510894775391
573,3904,5,1,True,1919392.0,0.11009829491376877,5,0.518326997756958,5,0.9992756247520447
574,4700,8,2,True,4629216.0,0.2655365765094757,8,0.9543997645378113,8,0.9999322891235352
575,577,0,3,True,7339360.0,0.42099320888519287,0,0.8641467690467834,0,0.7400001883506775
576,7789,8,2,True,4629216.0,0.2655365765094757,8,0.8701863884925842,8,0.9983896017074585
577,8252,1,2,True,4629216.0,0.2655365765094757,1,0.9760153293609619,1,0.9995562434196472
578,8731,1,1,True,1919392.0,0.11009829491376877,1,0.5510390996932983,1,0.9997130036354065
579,3756,6,3,True,7339360.0,0.42099320888519287,6,0.9250186085700989,6,0.9877321720123291
580,4522,0,2,True,4629216.0,0.2655365765094757,0,0.7145137786865234,0,0.9992352724075317
